ref	name	length	coverage	uReads	abundance	median	callable	callablePct	confirmed	confirmedPct	snps	snpPct	multi	multiPct	lowmq	lowmqPct	high	highPct	gapCount	gapLength
Esch_coli_EC-1639	NZ_LR025101.1	5059899	0.233	3282	0.017	0	32805	0.648	32652	99.534	153	0.466	0	0.000	142856	2.823	10916	0.216	4	129898
Esch_coli_EC-1639	NZ_LR025102.1	94720	0.290	110	0.001	0	2128	2.247	2126	99.906	2	0.094	0	0.000	2879	3.039	9	0.010	0	0
Esch_coli_EC-1639	NZ_LR025103.1	31016	0.000	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	1	31016
Esch_coli_EC-1639	NZ_LR025104.1	21855	0.000	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	1	21855
Esch_coli_EC-1639	NZ_LR025105.1	63589	0.000	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	1	63589
Esch_coli_118UI	NZ_CP032515.1	5205677	0.356	8255	0.044	0	137595	2.643	137395	99.855	200	0.145	0	0.000	153839	2.955	8688	0.167	14	416785
Esch_coli_118UI	NZ_CP032517.1	4724	0.000	1	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0
Esch_coli_118UI	NZ_CP032516.1	90328	0.046	1	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	356	0.394	0	0.000	0	0
Esch_coli_D5	NZ_CP010145.1	4817460	0.074	885	0.009	0	4538	0.094	4385	96.628	153	3.372	0	0.000	47582	0.988	5430	0.113	1	92107
Esch_coli_D5	NZ_CP010146.1	112874	0.132	31	0.000	0	272	0.241	268	98.529	4	1.471	0	0.000	4621	4.094	1465	1.298	1	55600
Esch_coli_D5	NZ_CP010147.1	88754	0.039	8	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	321	0.362	0	0.000	0	0
Esch_coli_2011C-3911	NZ_CP015240.1	4863599	0.057	717	0.006	0	2846	0.059	2687	94.413	159	5.587	0	0.000	45620	0.938	5125	0.105	11	1353043
Esch_coli_2011C-3911	NZ_CP015239.1	125977	0.047	31	0.000	0	362	0.287	352	97.238	10	2.762	0	0.000	149	0.118	0	0.000	0	0
Esch_coli_PA45B	NZ_CP021288.1	5074754	0.048	830	0.003	0	4632	0.091	4230	91.321	402	8.679	0	0.000	46771	0.922	9229	0.182	11	1532913
Esch_coli_PA45B	NZ_CP021289.1	147172	0.169	118	0.000	0	2126	1.445	2110	99.247	16	0.753	0	0.000	2539	1.725	0	0.000	1	35453
Esch_coli_MSHS_133	NZ_CP041304.1	4946083	0.058	1295	0.005	0	5811	0.117	5608	96.507	203	3.494	1	0.017	47403	0.958	9010	0.182	4	451103
Esch_coli_MSHS_133	NZ_CP041303.1	157660	0.056	43	0.000	0	876	0.556	863	98.516	13	1.484	0	0.000	430	0.273	0	0.000	0	0
Esch_coli_NCTC122	NZ_LT906474.1	4625968	0.045	277	0.002	0	1053	0.023	997	94.682	56	5.318	0	0.000	37582	0.812	3763	0.081	6	877847
Esch_coli_MVAST0167	NZ_CP014492.1	4806946	0.054	1005	0.004	0	3066	0.064	2880	93.933	186	6.067	0	0.000	37564	0.781	4941	0.103	0	0
Esch_coli_MVAST0167	NZ_CP014493.1	128305	0.248	171	0.001	0	2825	2.202	2813	99.575	12	0.425	0	0.000	1847	1.440	0	0.000	1	29640
Esch_coli_MVAST0167	NZ_CP014494.1	78992	0.085	59	0.000	0	965	1.222	955	98.964	10	1.036	0	0.000	0	0.000	0	0.000	0	0
Esch_coli_Santai	NZ_CP007592.1	5104557	0.048	791	0.003	0	4018	0.079	3724	92.683	294	7.317	0	0.000	47431	0.929	6368	0.125	11	1627971
Esch_coli_AR_0061	NZ_CP020058.1	4595238	0.046	281	0.002	0	1340	0.029	1249	93.209	91	6.791	0	0.000	37217	0.810	4309	0.094	9	1466715
Esch_coli_AR_0061	NZ_CP020059.1	87982	0.156	198	0.000	0	272	0.309	259	95.221	13	4.779	0	0.000	3568	4.055	1185	1.347	1	55401
Esch_coli_AR_0061	NZ_CP020060.1	50999	0.044	10	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	98	0.192	0	0.000	0	0
TOTAL	-	50385128	0.105	18399	0.099	0	207530	0.412	205553	99.047	1977	0.953	1	0.000	660673	1.311	70438	0.140	78	8240936
