ref	name	length	coverage	uReads	abundance	median	callable	callablePct	confirmed	confirmedPct	snps	snpPct	multi	multiPct	lowmq	lowmqPct	high	highPct	gapCount	gapLength
Esch_coli_EC-1639	NZ_LR025101.1	5059899	0.296	5722	0.014	0	3578	0.071	3484	97.373	94	2.627	0	0.000	625707	12.366	326599	6.455	27	860775
Esch_coli_EC-1639	NZ_LR025102.1	94720	0.243	1605	0.004	0	81	0.086	80	98.765	1	1.235	0	0.000	23786	25.112	22166	23.402	0	0
Esch_coli_EC-1639	NZ_LR025103.1	31016	0.000	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	1	31016
Esch_coli_EC-1639	NZ_LR025104.1	21855	0.000	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	0	0.000	1	21855
Esch_coli_EC-1639	NZ_LR025105.1	63589	0.021	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	1167	1.835	911	1.433	0	0
Esch_coli_118UI	NZ_CP032515.1	5205677	0.304	9914	0.025	0	3700	0.071	3599	97.270	101	2.730	0	0.000	660062	12.680	351897	6.760	29	912029
Esch_coli_118UI	NZ_CP032517.1	4724	0.017	1	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	152	3.218	125	2.646	0	0
Esch_coli_118UI	NZ_CP032516.1	90328	0.275	239	0.001	0	0	0.000	0	0.000	0	0.000	0	0.000	36178	40.052	32968	36.498	0	0
Esch_coli_D5	NZ_CP010145.1	4817460	0.253	5103	0.025	0	2299	0.048	2261	98.347	38	1.653	0	0.000	437764	9.087	192257	3.991	25	770095
Esch_coli_D5	NZ_CP010146.1	112874	0.120	58	0.000	0	365	0.323	363	99.452	2	0.548	0	0.000	5203	4.610	2365	2.095	1	45336
Esch_coli_D5	NZ_CP010147.1	88754	0.238	287	0.001	0	119	0.134	116	97.479	3	2.521	0	0.000	13701	15.437	10228	11.524	1	24721
Esch_coli_2011C-3911	NZ_CP015240.1	4863599	0.246	14384	0.059	0	3665	0.075	3496	95.389	169	4.611	0	0.000	390078	8.020	168713	3.469	25	875123
Esch_coli_2011C-3911	NZ_CP015239.1	125977	0.173	55	0.000	0	80	0.064	80	100.000	0	0.000	0	0.000	8843	7.020	4026	3.196	0	0
Esch_coli_PA45B	NZ_CP021288.1	5074754	2.024	27187	0.051	2	30438	0.600	30110	98.922	328	1.078	3	0.010	2481169	48.892	1504619	29.649	52	728888
Esch_coli_PA45B	NZ_CP021289.1	147172	0.313	2754	0.005	0	406	0.276	400	98.522	6	1.478	0	0.000	57490	39.063	55303	37.577	0	0
Esch_coli_MSHS_133	NZ_CP041304.1	4946083	0.488	21407	0.037	0	9581	0.194	9376	97.860	205	2.140	1	0.010	1073299	21.700	675049	13.648	25	489450
Esch_coli_MSHS_133	NZ_CP041303.1	157660	0.225	470	0.001	0	116	0.074	114	98.276	2	1.724	0	0.000	17434	11.058	11267	7.146	1	36347
Esch_coli_NCTC122	NZ_LT906474.1	4625968	0.254	1024	0.004	0	1735	0.038	1721	99.193	14	0.807	0	0.000	417048	9.015	164887	3.564	32	954103
Esch_coli_MVAST0167	NZ_CP014492.1	4806946	88.484	2851435	5.296	89	4311891	89.701	4311659	99.995	232	0.005	303	0.007	893211	18.582	130263	2.710	0	0
Esch_coli_MVAST0167	NZ_CP014493.1	128305	150.040	97977	0.210	165	88638	69.084	88595	99.951	42	0.047	35	0.039	43134	33.618	1207	0.941	1	10447
Esch_coli_MVAST0167	NZ_CP014494.1	78992	0.040	252	0.000	0	405	0.513	402	99.259	3	0.741	0	0.000	1323	1.675	1768	2.238	0	0
Esch_coli_Santai	NZ_CP007592.1	5104557	0.250	6716	0.012	0	2337	0.046	2279	97.518	58	2.482	0	0.000	420788	8.243	154200	3.021	30	986610
Esch_coli_AR_0061	NZ_CP020058.1	4595238	0.251	1685	0.007	0	718	0.016	711	99.025	7	0.975	0	0.000	394657	8.588	145941	3.176	23	757167
Esch_coli_AR_0061	NZ_CP020059.1	87982	0.023	46	0.000	0	1	0.001	1	100.000	0	0.000	0	0.000	4862	5.526	4518	5.135	0	0
Esch_coli_AR_0061	NZ_CP020060.1	50999	0.136	0	0.000	0	0	0.000	0	0.000	0	0.000	0	0.000	3616	7.090	1753	3.437	0	0
TOTAL	-	50385128	9.716	3048321	5.753	0	4460153	8.852	4458847	99.971	1305	0.029	342	0.008	8010672	15.899	3963030	7.865	274	7503962
