Esch_coli_BL21_TaKaRa	/gsap/archive-bacterial/Projects/StrainGE/strainge-benchmarks/00-ref-genomes/human_readable/refseq/bacteria/Escherichia/coli/BL21_(TaKaRa)/GCF_000833145.1_ASM83314v1_genomic.chrom.fna.gz	GCF_000833145.1
Esch_coli_Santai	/gsap/archive-bacterial/Projects/StrainGE/strainge-benchmarks/00-ref-genomes/human_readable/refseq/bacteria/Escherichia/coli/Santai/GCF_000827105.1_ASM82710v1_genomic.chrom.fna.gz	GCF_000827105.1
Esch_coli_131	/gsap/archive-bacterial/Projects/StrainGE/strainge-benchmarks/00-ref-genomes/human_readable/refseq/bacteria/Escherichia/coli/131/GCF_005221985.1_ASM522198v1_genomic.chrom.fna.gz	GCF_005221985.1
Esch_coli_LIM	/gsap/archive-bacterial/Projects/StrainGE/strainge-benchmarks/00-ref-genomes/human_readable/refseq/bacteria/Escherichia/coli/LIM/GCF_002899515.1_ASM289951v1_genomic.chrom.fna.gz	GCF_002899515.1
Esch_coli_2015C-3108	/gsap/archive-bacterial/Projects/StrainGE/strainge-benchmarks/00-ref-genomes/human_readable/refseq/bacteria/Escherichia/coli/2015C-3108/GCF_003017555.1_ASM301755v1_genomic.chrom.fna.gz	GCF_003017555.1
Esch_coli_FHI_NMBU_03	/gsap/archive-bacterial/Projects/StrainGE/strainge-benchmarks/00-ref-genomes/human_readable/refseq/bacteria/Escherichia/coli/FHI_NMBU_03/GCF_002951855.1_ASM295185v1_genomic.chrom.fna.gz	GCF_002951855.1
Esch_coli_ER2796	/gsap/archive-bacterial/Projects/StrainGE/strainge-benchmarks/00-ref-genomes/human_readable/refseq/bacteria/Escherichia/coli/ER2796/GCF_000800215.1_ASM80021v1_genomic.chrom.fna.gz	GCF_000800215.1
Esch_coli_K-15KW01	/gsap/archive-bacterial/Projects/StrainGE/strainge-benchmarks/00-ref-genomes/human_readable/refseq/bacteria/Escherichia/coli/K-15KW01/GCF_001683435.1_ASM168343v1_genomic.chrom.fna.gz	GCF_001683435.1
Esch_coli_NCTC10444	/gsap/archive-bacterial/Projects/StrainGE/strainge-benchmarks/00-ref-genomes/human_readable/refseq/bacteria/Escherichia/coli/NCTC10444/GCF_900635325.1_41556_D01_genomic.chrom.fna.gz	GCF_900635325.1
Esch_coli_BW25113	/gsap/archive-bacterial/Projects/StrainGE/strainge-benchmarks/00-ref-genomes/human_readable/refseq/bacteria/Escherichia/coli/BW25113/GCF_004355105.1_ASM435510v1_genomic.chrom.fna.gz	GCF_004355105.1
Esch_coli_MSHS_133	/gsap/archive-bacterial/Projects/StrainGE/strainge-benchmarks/00-ref-genomes/human_readable/refseq/bacteria/Escherichia/coli/MSHS_133/GCF_006777085.1_ASM677708v1_genomic.chrom.fna.gz	GCF_006777085.1
Esch_coli_ATCC_11775	/gsap/archive-bacterial/Projects/StrainGE/strainge-benchmarks/00-ref-genomes/human_readable/refseq/bacteria/Escherichia/coli/ATCC_11775/GCF_003697165.2_ASM369716v2_genomic.chrom.fna.gz	GCF_003697165.2
Esch_coli_E-1246	/gsap/archive-bacterial/Projects/StrainGE/strainge-benchmarks/00-ref-genomes/human_readable/refseq/bacteria/Escherichia/coli/E-1246/GCF_004011015.1_ASM401101v1_genomic.chrom.fna.gz	GCF_004011015.1
Esch_coli_ER3435	/gsap/archive-bacterial/Projects/StrainGE/strainge-benchmarks/00-ref-genomes/human_readable/refseq/bacteria/Escherichia/coli/ER3435/GCF_000974885.1_ASM97488v1_genomic.chrom.fna.gz	GCF_000974885.1
Esch_coli_D4	/gsap/archive-bacterial/Projects/StrainGE/strainge-benchmarks/00-ref-genomes/human_readable/refseq/bacteria/Escherichia/coli/D4/GCF_001900655.1_ASM190065v1_genomic.chrom.fna.gz	GCF_001900655.1
Esch_coli_LHM10-1	/gsap/archive-bacterial/Projects/StrainGE/strainge-benchmarks/00-ref-genomes/human_readable/refseq/bacteria/Escherichia/coli/LHM10-1/GCF_004924275.1_ASM492427v1_genomic.chrom.fna.gz	GCF_004924275.1
Esch_coli_SQ37	/gsap/archive-bacterial/Projects/StrainGE/strainge-benchmarks/00-ref-genomes/human_readable/refseq/bacteria/Escherichia/coli/SQ37/GCF_000988355.1_ASM98835v1_genomic.chrom.fna.gz	GCF_000988355.1
Esch_coli_26561	/gsap/archive-bacterial/Projects/StrainGE/strainge-benchmarks/00-ref-genomes/human_readable/refseq/bacteria/Escherichia/coli/26561/GCF_003033905.1_ASM303390v1_genomic.chrom.fna.gz	GCF_003033905.1
Esch_coli_RM9131	/gsap/archive-bacterial/Projects/StrainGE/strainge-benchmarks/00-ref-genomes/human_readable/refseq/bacteria/Escherichia/coli/RM9131/GCF_003288295.1_ASM328829v1_genomic.chrom.fna.gz	GCF_003288295.1
Esch_coli_2009C-3554	/gsap/archive-bacterial/Projects/StrainGE/strainge-benchmarks/00-ref-genomes/human_readable/refseq/bacteria/Escherichia/coli/2009C-3554/GCF_004010575.1_ASM401057v1_genomic.chrom.fna.gz	GCF_004010575.1
Esch_coli_NCTC9064	/gsap/archive-bacterial/Projects/StrainGE/strainge-benchmarks/00-ref-genomes/human_readable/refseq/bacteria/Escherichia/coli/NCTC9064/GCF_900636795.1_44087_H02_genomic.chrom.fna.gz	GCF_900636795.1
Esch_coli_SCEC020026	/gsap/archive-bacterial/Projects/StrainGE/strainge-benchmarks/00-ref-genomes/human_readable/refseq/bacteria/Escherichia/coli/SCEC020026/GCF_002164975.2_ASM216497v2_genomic.chrom.fna.gz	GCF_002164975.2
Esch_coli_C4	/gsap/archive-bacterial/Projects/StrainGE/strainge-benchmarks/00-ref-genomes/human_readable/refseq/bacteria/Escherichia/coli/C4/GCF_001900315.1_ASM190031v1_genomic.chrom.fna.gz	GCF_001900315.1
Esch_coli_132	/gsap/archive-bacterial/Projects/StrainGE/strainge-benchmarks/00-ref-genomes/human_readable/refseq/bacteria/Escherichia/coli/132/GCF_005221725.1_ASM522172v1_genomic.chrom.fna.gz	GCF_005221725.1
Esch_coli_HST04	/gsap/archive-bacterial/Projects/StrainGE/strainge-benchmarks/00-ref-genomes/human_readable/refseq/bacteria/Escherichia/coli/HST04/GCF_002118095.1_ASM211809v1_genomic.chrom.fna.gz	GCF_002118095.1
Esch_coli_SLK172	/gsap/archive-bacterial/Projects/StrainGE/strainge-benchmarks/00-ref-genomes/human_readable/refseq/bacteria/Escherichia/coli/SLK172/GCF_001936315.1_ASM193631v1_genomic.chrom.fna.gz	GCF_001936315.1
Esch_coli_EC-TO75	/gsap/archive-bacterial/Projects/StrainGE/strainge-benchmarks/00-ref-genomes/human_readable/refseq/bacteria/Escherichia/coli/EC-TO75/GCF_900497095.1_ASM90049709v1_genomic.chrom.fna.gz	GCF_900497095.1
Esch_coli_M19	/gsap/archive-bacterial/Projects/StrainGE/strainge-benchmarks/00-ref-genomes/human_readable/refseq/bacteria/Escherichia/coli/M19/GCF_001901215.1_ASM190121v1_genomic.chrom.fna.gz	GCF_001901215.1
Esch_coli_5FA	/gsap/archive-bacterial/Projects/StrainGE/strainge-benchmarks/00-ref-genomes/human_readable/refseq/bacteria/Escherichia/coli/5FA/GCF_002953795.1_ASM295379v1_genomic.chrom.fna.gz	GCF_002953795.1
Esch_coli_103	/gsap/archive-bacterial/Projects/StrainGE/strainge-benchmarks/00-ref-genomes/human_readable/refseq/bacteria/Escherichia/coli/103/GCF_900096795.1_Ecoli_AG100_Sample3_Doxycycline_Assembly_genomic.chrom.fna.gz	GCF_900096795.1
Esch_coli_103_GCF_004564175.1	/gsap/archive-bacterial/Projects/StrainGE/strainge-benchmarks/00-ref-genomes/human_readable/refseq/bacteria/Escherichia/coli/103/GCF_004564175.1_ASM456417v1_genomic.chrom.fna.gz	GCF_004564175.1
Esch_coli_D7	/gsap/archive-bacterial/Projects/StrainGE/strainge-benchmarks/00-ref-genomes/human_readable/refseq/bacteria/Escherichia/coli/D7/GCF_001900375.1_ASM190037v1_genomic.chrom.fna.gz	GCF_001900375.1
Esch_coli_644-PT8	/gsap/archive-bacterial/Projects/StrainGE/strainge-benchmarks/00-ref-genomes/human_readable/refseq/bacteria/Escherichia/coli/644-PT8/GCF_001650295.1_ASM165029v1_genomic.chrom.fna.gz	GCF_001650295.1
Esch_coli_E706	/gsap/archive-bacterial/Projects/StrainGE/strainge-benchmarks/00-ref-genomes/human_readable/refseq/bacteria/Escherichia/coli/E706/GCF_003443795.1_ASM344379v1_genomic.chrom.fna.gz	GCF_003443795.1
Esch_coli_L65	/gsap/archive-bacterial/Projects/StrainGE/strainge-benchmarks/00-ref-genomes/human_readable/refseq/bacteria/Escherichia/coli/L65/GCF_003999795.1_ASM399979v1_genomic.chrom.fna.gz	GCF_003999795.1
Esch_coli_uk_P46212	/gsap/archive-bacterial/Projects/StrainGE/strainge-benchmarks/00-ref-genomes/human_readable/refseq/bacteria/Escherichia/coli/uk_P46212/GCF_001469815.1_ASM146981v1_genomic.chrom.fna.gz	GCF_001469815.1
Esch_coli_SS52	/gsap/archive-bacterial/Projects/StrainGE/strainge-benchmarks/00-ref-genomes/human_readable/refseq/bacteria/Escherichia/coli/SS52/GCF_000803705.1_ASM80370v1_genomic.chrom.fna.gz	GCF_000803705.1
Esch_coli_NCTC9040	/gsap/archive-bacterial/Projects/StrainGE/strainge-benchmarks/00-ref-genomes/human_readable/refseq/bacteria/Escherichia/coli/NCTC9040/GCF_900636295.1_40295_G02_genomic.chrom.fna.gz	GCF_900636295.1
Esch_coli_CFSAN027346	/gsap/archive-bacterial/Projects/StrainGE/strainge-benchmarks/00-ref-genomes/human_readable/refseq/bacteria/Escherichia/coli/CFSAN027346/GCF_004358365.1_ASM435836v1_genomic.chrom.fna.gz	GCF_004358365.1
Esch_coli_NRG_857C	/gsap/archive-bacterial/Projects/StrainGE/strainge-benchmarks/00-ref-genomes/human_readable/refseq/bacteria/Escherichia/coli/NRG_857C/GCF_000183345.1_ASM18334v1_genomic.chrom.fna.gz	GCF_000183345.1
Esch_coli_NCTC9084	/gsap/archive-bacterial/Projects/StrainGE/strainge-benchmarks/00-ref-genomes/human_readable/refseq/bacteria/Escherichia/coli/NCTC9084/GCF_900635175.1_38936_C01_genomic.chrom.fna.gz	GCF_900635175.1
Esch_coli_2016C-3878	/gsap/archive-bacterial/Projects/StrainGE/strainge-benchmarks/00-ref-genomes/human_readable/refseq/bacteria/Escherichia/coli/2016C-3878/GCF_003204955.1_ASM320495v1_genomic.chrom.fna.gz	GCF_003204955.1
Esch_coli_RM12761	/gsap/archive-bacterial/Projects/StrainGE/strainge-benchmarks/00-ref-genomes/human_readable/refseq/bacteria/Escherichia/coli/RM12761/GCF_000662395.1_ASM66239v1_genomic.chrom.fna.gz	GCF_000662395.1
Esch_coli_Ecol_AZ153	/gsap/archive-bacterial/Projects/StrainGE/strainge-benchmarks/00-ref-genomes/human_readable/refseq/bacteria/Escherichia/coli/Ecol_AZ153/GCF_002012245.1_ASM201224v1_genomic.chrom.fna.gz	GCF_002012245.1
Esch_coli_IAI1	/gsap/archive-bacterial/Projects/StrainGE/strainge-benchmarks/00-ref-genomes/human_readable/refseq/bacteria/Escherichia/coli/IAI1/GCF_000026265.1_ASM2626v1_genomic.chrom.fna.gz	GCF_000026265.1
